1451635200.0,0.01222756457714681
1451721600.0,0.01222756457714681
1451808000.0,0.013070844892812107
1451894400.0,0.013281664971728432
1451980800.0,0.014546585445226377
1452067200.0,0.013070844892812107
1452153600.0,0.01707642639222227
1452240000.0,0.014968225603059026
1452326400.0,0.013281664971728432
1452412800.0,0.013914125208477405
1452499200.0,0.01370330512956108
1452585600.0,0.013281664971728432
1452672000.0,0.014124945287393728
1452758400.0,0.01370330512956108
1452844800.0,0.02002790749705081
1452931200.0,0.02108200789163243
1453017600.0,0.016022325997640648
1453104000.0,0.01665478623438962
1453190400.0,0.016233146076556973
1453276800.0,0.01665478623438962
1453363200.0,0.015600685839807999
1453449600.0,0.014335765366310054
1453536000.0,0.013492485050644756
1453622400.0,0.012649204734979458
1453708800.0,0.014335765366310054
1453795200.0,0.01517904568197535
1453881600.0,0.014124945287393728
1453968000.0,0.014546585445226377
1454054400.0,0.013281664971728432
1454140800.0,0.012649204734979458
1454227200.0,0.012016744498230486
1454313600.0,0.012649204734979458
1454400000.0,0.013281664971728432
1454486400.0,0.013070844892812107
1454572800.0,0.01222756457714681
1454659200.0,0.010330183866899892
1454745600.0,0.012860024813895784
1454832000.0,0.012649204734979458
1454918400.0,0.012860024813895784
1455004800.0,0.013070844892812107
1455091200.0,0.012649204734979458
1455177600.0,0.01370330512956108
1455264000.0,0.014335765366310054
1455350400.0,0.012016744498230486
1455436800.0,0.013914125208477405
1455523200.0,0.014757405524142703
1455609600.0,0.014757405524142703
1455696000.0,0.014335765366310054
1455782400.0,0.016443966155473295
1455868800.0,0.014335765366310054
1455955200.0,0.014757405524142703
1456041600.0,0.013914125208477405
1456128000.0,0.014124945287393728
1456214400.0,0.01370330512956108
1456300800.0,0.01287280178837556
1456387200.0,0.01370330512956108
1456473600.0,0.0124575501177828
1456560000.0,0.01370330512956108
1456646400.0,0.0124575501177828
1456732800.0,0.013288053458968321
1456819200.0,0.0145338084707466
1456905600.0,0.013288053458968321
1456992000.0,0.01411855680015384
1457078400.0,0.01287280178837556
1457164800.0,0.013288053458968321
1457251200.0,0.01287280178837556
